chr	pos		N	X
chr19	24766847		22	20
chr19	24767437		18	17
chr19	24767477		12	11
chr19	24767605		16	15
chr19	24767609		17	17
chr19	24769163		17	16
chr19	24769171		19	17
chr19	24769504		20	15
chr19	24769509		21	18
chr19	24770516		15	14
chr19	24770523		15	14
chr19	24770673		14	12
chr19	24770692		16	12
chr19	24770763		15	13
chr19	24770779		15	15
chr19	24770949		12	12
chr19	24770991		20	20
chr19	24771112		17	17
chr19	24771145		19	18
chr19	24771335		26	26
chr19	24771373		30	28
chr19	24773749		34	34
chr19	24773792		24	22
chr19	24774313		22	22
chr19	24774334		20	19
chr19	24774420		21	21
chr19	24774484		16	16
chr19	24775046		1	1
chr19	24775066		1	1
chr19	24776102		4	4
chr19	24776111		6	5
chr19	24776606		24	23
chr19	24776649		23	21
chr19	24776833		15	14
chr19	24776894		8	8
chr19	24777512		20	19
chr19	24777544		22	17
chr19	24778336		19	19
chr19	24778356		21	21
chr19	24778728		12	11
chr19	24778754		10	10
chr19	24778815		14	14
chr19	24778827		13	13
chr19	24779304		21	20
chr19	24779344		22	21
chr19	24779734		25	25
chr19	24779800		11	11
chr19	24780012		14	9
chr19	24780031		14	13
chr19	24780108		18	17
chr19	24780123		19	18
chr19	24780205		16	13
chr19	24780232		12	11
chr19	24780536		29	25
chr19	24780589		34	30
chr19	24780740		18	15
chr19	24780749		17	14
chr19	24780948		17	16
chr19	24780998		27	23
chr19	24781665		25	25
chr19	24781692		23	23
chr19	24782830		40	39
chr19	24782883		32	32
chr19	24783947		7	3
chr19	24783996		9	3
chr19	24784405		23	16
chr19	24784474		12	12
chr19	24784820		20	17
chr19	24784863		18	16
chr19	24785214		8	7
chr19	24785293		6	6
chr19	24785611		19	16
chr19	24785628		22	19
chr19	24785818		11	10
chr19	24785855		11	8
chr19	24785917		16	16
chr19	24785925		18	17
chr19	24786010		24	24
chr19	24786088		12	11
chr19	24786131		13	13
chr19	24786184		23	22
chr19	24786206		23	23
chr19	24786231		22	22
chr19	24787613		19	18
chr19	24787669		26	26
chr19	24788393		11	8
chr19	24788396		12	8
chr19	24788436		11	7
chr19	24788487		7	6
chr19	24788717		11	8
chr19	24788783		12	12
chr19	24790903		31	31
chr19	24790994		20	20
chr19	24793019		11	11
chr19	24793034		13	13
chr19	24793306		9	9
chr19	24793397		10	10
chr19	24793454		12	12
chr19	24793475		16	16
chr19	24794604		11	11
chr19	24794649		14	13
chr19	24796592		10	10
chr19	24796598		7	5
chr19	24797371		16	16
chr19	24797378		18	18
chr19	24799144		25	25
chr19	24799149		26	26
chr19	24800121		7	7
chr19	24800126		7	7
chr19	24800712		10	10
chr19	24800791		13	12
chr19	24801402		23	23
chr19	24801441		23	23
chr19	24801874		20	19
chr19	24801883		21	19
chr19	24801915		20	20
chr19	24801993		10	9
chr19	24802412		30	16
chr19	24802415		30	15
chr19	24804508		11	11
chr19	24804586		8	8
chr19	24804802		14	14
chr19	24804828		19	18
chr19	24805254		19	18
chr19	24805272		19	13
chr19	24805458		12	8
chr19	24805473		10	8
chr19	24805659		10	9
chr19	24805694		12	10
chr19	24805706		12	11
chr19	24805782		14	14
chr19	24806301		9	9
chr19	24806352		19	19
chr19	24808258		9	9
chr19	24808300		8	8
chr19	24808311		11	11
chr19	24808329		14	14
chr19	24808812		18	18
chr19	24808869		16	16
chr19	24810015		23	23
chr19	24810062		20	19
chr19	24810152		24	24
chr19	24810199		18	18
chr19	24810327		33	30
chr19	24810361		33	33
chr19	24810444		24	24
chr19	24810467		22	22
chr19	24810949		14	14
chr19	24810973		24	22
chr19	24812333		10	8
chr19	24812386		20	19
chr19	24813518		45	43
chr19	24813547		42	42
chr19	24814210		31	31
chr19	24814243		34	32
chr19	24815808		20	2
chr19	24815862		17	4
chr19	24816326		8	7
chr19	24816370		7	6
chr19	24816512		20	20
chr19	24816542		23	23
chr19	24817577		13	12
chr19	24817596		15	14
chr19	24818029		21	20
chr19	24818090		15	15
chr19	24818306		24	24
chr19	24818393		33	33
chr19	24818638		21	21
chr19	24818677		22	22
chr19	24819465		14	12
chr19	24819491		12	11
chr19	24820140		31	29
chr19	24820183		27	27
chr19	24820203		27	27
chr19	24820228		17	17
chr19	24822450		42	39
chr19	24822482		46	45
chr19	24824342		21	20
chr19	24824357		20	19
chr19	24824728		17	16
chr19	24824791		14	13
chr19	24832987		2	2
chr19	24832994		2	2
chr19	24834054		21	21
chr19	24834087		21	18
chr19	24834867		26	15
chr19	24834898		23	16
chr19	24835323		15	12
chr19	24835376		23	23
chr19	24835533		12	11
chr19	24835569		18	18
chr19	24835883		29	26
chr19	24835894		24	21
chr19	24836843		25	24
chr19	24836858		22	22
chr19	24838649		33	29
chr19	24838680		34	33
chr19	24839321		13	12
chr19	24839333		12	12
chr19	24842234		13	12
chr19	24842274		12	12
chr19	24842724		32	29
chr19	24842751		24	24
chr19	24843145		21	21
chr19	24843165		22	22
chr19	24843724		16	13
chr19	24843757		17	12
chr19	24844146		11	8
chr19	24844165		8	8
chr19	24844826		24	10
chr19	24844874		15	5
chr19	24845261		12	5
chr19	24845281		14	10
chr19	24846026		18	10
chr19	24846040		19	10
chr19	24846734		53	50
chr19	24846759		46	45
chr19	24847078		12	12
chr19	24847100		9	8
chr19	24847118		7	7
chr19	24847165		9	9
chr19	24847217		16	16
chr19	24847291		23	23
chr19	24848647		17	15
chr19	24848685		14	14
chr19	24849922		23	23
chr19	24849955		25	25
chr19	24850904		14	14
chr19	24850964		25	24
chr19	24851272		23	22
chr19	24851274		24	23
chr19	24851428		11	8
chr19	24851468		13	12
chr19	24851576		14	14
chr19	24851585		13	13
chr19	24852727		17	16
chr19	24852800		13	13
chr19	24852901		19	19
chr19	24852957		16	15
chr19	24853249		21	20
chr19	24853273		25	25
chr19	24855403		11	11
chr19	24855478		11	11
chr19	24855935		17	17
chr19	24855985		28	26
chr19	24856436		20	18
chr19	24856468		23	21
chr19	24856910		22	22
chr19	24856943		22	18
chr19	24857266		22	21
chr19	24857280		25	25
chr19	24858409		44	43
chr19	24858497		29	29
chr19	24859326		10	10
chr19	24859357		4	4
chr19	24861330		22	9
chr19	24861358		14	9
chr19	24861446		6	1
chr19	24861450		7	0
chr19	24862010		5	4
chr19	24862042		5	2
chr19	24862938		18	15
chr19	24862945		14	11
chr19	24863103		7	7
chr19	24863117		8	7
chr19	24863631		16	15
chr19	24863641		20	20
chr19	24863733		29	29
chr19	24863781		26	26
chr19	24863845		11	11
chr19	24863852		8	8
chr19	24865321		24	23
chr19	24865352		25	22
chr19	24865622		16	12
chr19	24865631		14	10
chr19	24866485		14	13
chr19	24866493		11	9
chr19	24866942		18	18
chr19	24866977		28	24
chr19	24867211		16	16
chr19	24867273		20	19
chr19	24867704		22	22
chr19	24867786		27	27
chr19	24867909		26	25
chr19	24867967		32	31
chr19	24868009		39	37
chr19	24868067		37	36
chr19	24868557		27	22
chr19	24868574		29	24
chr19	24869035		7	7
chr19	24869083		10	9
chr19	24871134		24	3
chr19	24871169		24	2
chr19	24871410		9	0
chr19	24871480		6	0
chr19	24872153		8	6
chr19	24872175		6	5
chr19	24872341		27	27
chr19	24872357		26	26
chr19	24872406		33	33
chr19	24872431		35	32
chr19	24873451		37	33
chr19	24873491		48	46
chr19	24874310		4	4
chr19	24874368		6	6
chr19	24875432		19	16
chr19	24875446		21	20
chr19	24876769		59	58
chr19	24876784		65	63
chr19	24877064		20	17
chr19	24877068		19	17
chr19	24877563		10	10
chr19	24877595		10	9
chr19	24878045		17	14
chr19	24878059		16	13
chr19	24878244		15	9
chr19	24878248		18	13
chr19	24878312		19	16
chr19	24878361		7	7
chr19	24881053		8	8
chr19	24881061		10	10
chr19	24881610		24	24
chr19	24881613		22	22
chr19	24882004		14	11
chr19	24882048		7	1
chr19	24883544		17	15
chr19	24883570		15	13
chr19	24883736		3	3
chr19	24883796		7	5
chr19	24883933		5	3
chr19	24883983		2	2
chr19	24884417		14	12
chr19	24884455		15	15
chr19	24885214		11	9
chr19	24885250		8	2
chr19	24885747		9	0
chr19	24885790		10	1
chr19	24885927		21	19
chr19	24885986		14	11
chr19	24886659		17	17
chr19	24886671		17	15
chr19	24888509		14	14
chr19	24888582		9	9
chr19	24889139		19	17
chr19	24889149		21	17
chr19	24889655		12	11
chr19	24889699		19	19
chr19	24889830		19	19
chr19	24889896		16	15
chr19	24890129		15	15
chr19	24890155		15	14
chr19	24890244		16	15
chr19	24890260		21	21
chr19	24890909		16	16
chr19	24890930		22	22
chr19	24891430		18	17
chr19	24891452		12	10
chr19	24892506		33	32
chr19	24892555		34	33
chr19	24892678		14	14
chr19	24892691		13	13
chr19	24893706		20	20
chr19	24893775		19	19
chr19	24896060		35	28
chr19	24896086		32	27
chr19	24897013		12	5
chr19	24897043		18	5
chr19	24898131		15	0
chr19	24898150		20	0
chr19	24898403		12	0
chr19	24898416		13	0
chr19	24898525		21	3
chr19	24898534		21	0
chr19	24898712		31	3
chr19	24898745		38	2
chr19	24899101		14	0
chr19	24899107		14	0
chr19	24899407		5	0
chr19	24899467		9	0
chr19	24901140		14	0
chr19	24901180		13	2
chr19	24901405		19	0
chr19	24901412		20	1
chr19	24901538		18	3
chr19	24901566		17	1
chr19	24901840		15	2
chr19	24901850		12	0
chr19	24902429		11	2
chr19	24902492		16	8
chr19	24902685		14	5
chr19	24902698		15	10
chr19	24903451		13	9
chr19	24903470		15	14
chr19	24903605		24	24
chr19	24903632		25	23
chr19	24904259		12	12
chr19	24904290		15	14
chr19	24904840		42	42
chr19	24904877		40	39
chr19	24905229		12	10
chr19	24905262		12	12
chr19	24905315		17	17
chr19	24905331		19	17
chr19	24906004		25	23
chr19	24906018		27	24
chr19	24907969		17	17
chr19	24907977		17	16
chr19	24909213		14	12
chr19	24909223		15	14
chr19	24909504		7	7
chr19	24909518		7	7
chr19	24910342		15	8
chr19	24910377		12	12
chr19	24910408		12	12
chr19	24910491		27	22
chr19	24920970		31	30
chr19	24920985		29	28
chr19	24922356		19	18
chr19	24922384		24	24
chr19	24922584		13	13
chr19	24922592		12	9
chr19	24922708		29	27
chr19	24922721		28	26
chr19	24923962		40	39
chr19	24923975		43	41
chr19	24924565		23	22
chr19	24924591		23	18
chr19	24927046		22	21
chr19	24927059		28	28
chr19	24927507		28	27
chr19	24927568		18	18
chr19	24929713		24	24
chr19	24929798		21	20
chr19	24930606		40	38
chr19	24930657		31	30
chr19	24931272		8	8
chr19	24931284		6	6
chr19	24933304		16	15
chr19	24933365		25	24
chr19	24935237		18	18
chr19	24935253		16	16
chr19	24935985		5	5
chr19	24935987		5	5
chr19	24943056		22	22
chr19	24943086		24	23
chr19	24947215		32	30
chr19	24947269		21	21
chr19	24949411		24	24
chr19	24949499		38	37
chr19	24949947		21	21
chr19	24949990		16	12
chr19	24954463		16	15
chr19	24954475		18	18
chr19	24955637		28	28
chr19	24955695		28	27
chr19	24956455		25	25
chr19	24956486		21	20
chr19	24958084		20	19
chr19	24958097		15	14
chr19	24958101		11	11
chr19	24958137		4	4
chr19	24959514		11	9
chr19	24959570		18	18
chr19	24960806		18	6
chr19	24960845		15	10
chr19	24961487		14	0
chr19	24961489		14	0
chr19	24963768		47	13
chr19	24963774		40	11
chr19	24964426		10	10
chr19	24964445		9	9
chr19	24964768		33	33
chr19	24964786		41	34
chr19	24964819		40	36
chr19	24964869		26	24
chr19	24964953		33	31
chr19	24964960		33	33
chr19	24965022		45	43
chr19	24965040		48	45
chr19	24966930		26	25
chr19	24966943		22	22
chr19	24967650		12	12
chr19	24967693		6	6
chr19	24970346		10	10
chr19	24970389		2	2
chr19	24971477		14	5
chr19	24971489		12	8
chr19	24972040		15	15
chr19	24972060		17	16
chr19	24973103		18	17
chr19	24973145		12	12
chr19	24973751		9	9
chr19	24973794		16	15
chr19	24974639		28	28
chr19	24974654		28	28
chr19	24975111		15	15
chr19	24975173		9	9
chr19	24976104		25	25
chr19	24976184		24	21
chr19	24977991		31	27
chr19	24977996		29	28
chr19	24978257		14	11
chr19	24978273		12	10
chr19	24978933		10	9
chr19	24978937		9	9
chr19	24980206		32	31
chr19	24980249		21	21
chr19	24980450		11	10
chr19	24980481		6	6
chr19	24980706		11	10
chr19	24980710		11	11
chr19	24980837		22	20
chr19	24980889		18	17
chr19	24981123		10	7
chr19	24981199		12	9
chr19	24981248		12	3
chr19	24981251		11	5
chr19	24981405		12	10
chr19	24981419		11	5
chr19	24981525		12	0
chr19	24981538		15	3
chr19	24983367		41	37
chr19	24983391		40	38
chr19	24983723		20	19
chr19	24983753		26	20
chr19	24984234		18	18
chr19	24984247		19	19
chr19	24984516		21	19
chr19	24984532		22	20
chr19	24985266		17	12
chr19	24985286		26	14
chr19	24985662		15	10
chr19	24985673		16	12
chr19	24985816		30	28
chr19	24985865		33	31
chr19	24986418		51	48
chr19	24986497		22	20
chr19	24986745		28	27
chr19	24986758		32	30
chr19	24987453		13	12
chr19	24987488		6	5
chr19	24987724		25	22
chr19	24987744		23	22
chr19	24990234		39	26
chr19	24990257		40	38
chr19	24990444		15	15
chr19	24990499		13	12
chr19	24991347		18	18
chr19	24991378		15	15
chr19	24991446		18	18
chr19	24991468		20	18
chr19	24992134		23	23
chr19	24992200		23	22
chr19	24993053		22	16
chr19	24993070		21	18
chr19	24993308		27	26
chr19	24993340		29	29
chr19	24993631		8	8
chr19	24993663		2	2
chr19	24993809		5	5
chr19	24993852		9	8
chr19	24994034		16	16
chr19	24994045		20	16
chr19	24994433		1	1
chr19	24994470		1	1
chr19	24994823		22	20
chr19	24994888		24	23
chr19	24995007		15	7
chr19	24995013		15	5
chr19	24995203		10	8
chr19	24995257		16	16
chr19	24995628		30	26
chr19	24995672		33	25
chr19	24996215		17	17
chr19	24996245		21	21
chr19	24996453		14	14
chr19	24996463		16	16
chr19	24996640		16	16
chr19	24996646		17	16
chr19	24999006		36	22
chr19	24999076		17	5
chr19	25000142		27	2
chr19	25000166		21	0
chr19	25000928		14	11
chr19	25000946		10	9
chr19	25002011		9	6
chr19	25002097		17	16
chr19	25002267		14	14
chr19	25002283		18	18
chr19	25002368		26	26
chr19	25002396		27	25
chr19	25002740		41	41
chr19	25002758		49	49
chr19	25003236		15	15
chr19	25003239		15	14
chr19	25004239		25	7
chr19	25004274		31	17
chr19	25004565		32	20
chr19	25004599		43	10
chr19	25004620		41	5
chr19	25004686		28	18
chr19	25004726		29	29
chr19	25004767		39	36
chr19	25007174		23	23
chr19	25007188		21	21
chr19	25007548		35	35
chr19	25007551		34	33
chr19	25008151		37	36
chr19	25008181		30	30
chr19	25008228		25	24
chr19	25008239		22	21
chr19	25008826		15	15
chr19	25008864		12	12
chr19	25013109		13	13
chr19	25013122		14	14
chr19	25013666		13	13
chr19	25013690		16	15
chr19	25013838		18	17
chr19	25013844		20	20
chr19	25013939		20	19
chr19	25013990		29	27
chr19	25014181		10	10
chr19	25014187		8	8
chr19	25014250		9	7
chr19	25014296		9	9
chr19	25014349		15	15
chr19	25014398		19	15
chr19	25014447		24	21
chr19	25014464		23	17
chr19	25014728		23	19
chr19	25014786		29	12
chr19	25015404		30	30
chr19	25015420		39	39
chr19	25017512		27	25
chr19	25017574		35	33
chr19	25018140		13	13
chr19	25018172		11	11
chr19	25018440		7	7
chr19	25018475		12	12
chr19	25018618		12	10
chr19	25018654		12	12
chr19	25019143		33	22
chr19	25019178		26	16
chr19	25019405		16	13
chr19	25019494		18	18
chr19	25020335		19	16
chr19	25020378		21	21
chr19	25021102		16	16
chr19	25021121		20	20
chr19	25021709		10	8
chr19	25021714		10	8
chr19	25022841		20	15
chr19	25022848		21	17
chr19	25022903		18	13
chr19	25022921		13	9
chr19	25023102		19	16
chr19	25023186		15	15
chr19	25023452		34	34
chr19	25023465		37	37
chr19	25024732		29	29
chr19	25024778		10	10
chr19	25024823		14	13
chr19	25024863		18	18
chr19	25025444		8	7
chr19	25025487		14	14
chr19	25025516		21	21
chr19	25025525		21	20
chr19	25025742		26	23
chr19	25025800		15	14
chr19	25026107		26	25
chr19	25026111		28	27
chr19	25027108		13	12
chr19	25027195		41	36
chr19	25027604		20	19
chr19	25027661		16	16
chr19	25028137		14	14
chr19	25028198		19	16
chr19	25028233		19	19
chr19	25028251		13	11
chr19	25031732		25	25
chr19	25031786		25	25
chr19	25032366		27	27
chr19	25032389		25	24
chr19	25032620		16	14
chr19	25032680		26	25
chr19	25032807		14	14
chr19	25032891		18	18
chr19	25032932		20	20
chr19	25032968		21	21
chr19	25033204		4	4
chr19	25033213		3	3
chr19	25033776		16	15
chr19	25033800		15	15
chr19	25035201		6	6
chr19	25035288		5	5
chr19	25036510		12	12
chr19	25036561		29	29
chr19	25037439		17	15
chr19	25037454		14	14
chr19	25037709		19	19
chr19	25037778		31	30
chr19	25038555		24	20
chr19	25038558		26	24
chr19	25038923		24	18
chr19	25038949		19	15
chr19	25039573		20	19
chr19	25039591		17	17
chr19	25039977		26	26
chr19	25039987		25	25
chr19	25040779		17	16
chr19	25040800		14	12
chr19	25041454		6	1
chr19	25041487		10	2
chr19	25041605		22	10
chr19	25041671		35	14
chr19	25042257		14	14
chr19	25042272		12	12
chr19	25043578		20	20
chr19	25043596		18	17
chr19	25043626		13	13
chr19	25043698		18	17
chr19	25043705		19	19
chr19	25043765		22	20
chr19	25044541		13	13
chr19	25044583		17	15
chr19	25045576		19	18
chr19	25045580		25	22
chr19	25045915		20	19
chr19	25045948		20	20
chr19	25046741		12	12
chr19	25046754		19	19
chr19	25048457		30	30
chr19	25048463		30	30
chr19	25049615		29	29
chr19	25049633		31	31
chr19	25049868		41	40
chr19	25049900		40	34
chr19	25049931		37	35
chr19	25049933		39	39
chr19	25050822		19	17
chr19	25050891		12	12
chr19	25051343		15	12
chr19	25051346		15	14
chr19	25051411		26	25
chr19	25051495		25	22
chr19	25051710		10	10
chr19	25051752		14	13
chr19	25052617		27	27
chr19	25052619		26	25
chr19	25052876		18	12
chr19	25052889		17	11
chr19	25053140		6	5
chr19	25053167		9	7
chr19	25053767		20	19
chr19	25053782		24	23
chr19	25053828		30	29
chr19	25053847		27	27
chr19	25055093		24	24
chr19	25055096		24	21
chr19	25055690		27	27
chr19	25055695		28	28
chr19	25056521		22	20
chr19	25056532		27	26
chr19	25057751		23	21
chr19	25057795		21	20
chr19	25060288		15	13
chr19	25060297		16	13
chr19	25060441		15	2
chr19	25060484		14	6
chr19	25060504		15	4
chr19	25060514		13	3
chr19	25060849		17	1
chr19	25060890		23	3
chr19	25060967		21	7
chr19	25060993		18	3
chr19	25061128		10	0
chr19	25061152		11	9
chr19	25061212		16	14
chr19	25061218		16	13
chr19	25061430		22	22
chr19	25061461		26	26
chr19	25062562		44	30
chr19	25062596		39	24
chr19	25064543		19	19
chr19	25064581		32	32
chr19	25066023		28	13
chr19	25066061		28	21
chr19	25066577		13	2
chr19	25066600		11	2
chr19	25068602		34	31
chr19	25068607		32	30
chr19	25069385		12	12
chr19	25069393		10	7
chr19	25070217		60	23
chr19	25070300		34	16
chr19	25070542		9	5
chr19	25070552		10	8
chr19	25070650		16	16
chr19	25070679		17	13
chr19	25071144		16	16
chr19	25071165		12	12
chr19	25071601		15	11
chr19	25071633		13	7
chr19	25072043		8	8
chr19	25072083		8	8
chr19	25073001		10	10
chr19	25073061		12	12
chr19	25074225		20	20
chr19	25074241		20	20
chr19	25074510		30	24
chr19	25074525		23	19
chr19	25074626		16	16
chr19	25074629		15	14
chr19	25074749		11	9
chr19	25074795		9	8
chr19	25077583		18	17
chr19	25077590		19	16
chr19	25078012		13	5
chr19	25078043		20	14
chr19	25078224		9	7
chr19	25078257		11	9
chr19	25078442		13	8
chr19	25078455		14	14
chr19	25079124		15	15
chr19	25079146		14	14
chr19	25079222		17	17
chr19	25079284		22	22
chr19	25079508		14	13
chr19	25079546		22	22
chr19	25080058		19	19
chr19	25080081		19	16
chr19	25080341		21	14
chr19	25080381		20	19
chr19	25080430		13	12
chr19	25080494		12	12
chr19	25080623		17	12
chr19	25080665		14	13
chr19	25080823		21	21
chr19	25080853		25	25
chr19	25081377		26	26
chr19	25081382		26	23
chr19	25081709		4	4
chr19	25081718		4	4
chr19	25082202		7	7
chr19	25082217		10	10
chr19	25082553		26	25
chr19	25082584		27	25
chr19	25082727		13	13
chr19	25082764		11	10
chr19	25083804		26	26
chr19	25083818		30	27
chr19	25084101		39	39
chr19	25084168		40	40
chr19	25085017		23	22
chr19	25085090		26	26
chr19	25086003		27	27
chr19	25086091		13	12
chr19	25086801		5	5
chr19	25086820		6	6
chr19	25087234		11	8
chr19	25087267		10	9
chr19	25087336		11	10
chr19	25087384		15	13
chr19	25087718		24	24
chr19	25087793		33	31
chr19	25087961		5	4
chr19	25087985		7	7
chr19	25088914		15	15
chr19	25088949		14	14
chr19	25089051		9	7
chr19	25089062		12	9
chr19	25089188		19	16
chr19	25089195		18	16
chr19	25089248		12	8
chr19	25089258		10	5
chr19	25090447		12	12
chr19	25090466		16	16
chr19	25090826		22	22
chr19	25090882		17	17
chr19	25091175		25	23
chr19	25091179		25	23
chr19	25091310		24	24
chr19	25091373		26	25
chr19	25091880		33	33
chr19	25091890		31	31
chr19	25092322		6	5
chr19	25092390		5	5
chr19	25093155		3	3
chr19	25093185		4	4
chr19	25095665		12	10
chr19	25095700		12	10
chr19	25096353		16	16
chr19	25096396		16	16
chr19	25096662		29	28
chr19	25096681		26	26
chr19	25097116		8	8
chr19	25097161		7	4
chr19	25098333		32	31
chr19	25098376		32	32
chr19	25099350		16	15
chr19	25099360		15	15
chr19	25099602		8	8
chr19	25099665		10	10
chr19	25101050		22	21
chr19	25101076		24	23
chr19	25101106		24	23
chr19	25101140		37	37
chr19	25101512		17	15
chr19	25101545		21	18
chr19	25101648		22	22
chr19	25101683		23	23
chr19	25102165		5	4
