chr	pos		N	X
chr19	9107840		26	22
chr19	9111478		19	13
chr19	9111494		19	15
chr19	9111903		14	7
chr19	9111969		21	19
chr19	9112143		14	7
chr19	9112195		16	7
chr19	9112853		22	20
chr19	9112865		24	23
chr19	9112926		22	20
chr19	9112992		15	9
chr19	9113044		12	11
chr19	9113069		15	15
chr19	9114259		29	24
chr19	9114280		31	30
chr19	9119080		13	12
chr19	9119098		16	13
chr19	9119176		26	23
chr19	9119183		22	21
chr19	9119413		36	36
chr19	9119441		32	30
chr19	9119821		32	27
chr19	9119851		31	16
chr19	9121943		21	18
chr19	9121983		17	16
chr19	9123910		37	37
chr19	9123943		36	35
chr19	9124048		40	40
chr19	9124078		33	32
chr19	9128318		18	16
chr19	9128370		19	13
chr19	9128829		12	6
chr19	9128866		11	7
chr19	9132928		10	7
chr19	9132972		14	10
chr19	9133104		10	2
chr19	9133185		18	6
chr19	9136058		21	6
chr19	9136084		17	4
chr19	9141864		23	17
chr19	9141881		17	12
chr19	9141944		21	13
chr19	9141979		25	24
chr19	9143011		34	15
chr19	9143016		33	11
chr19	9144550		19	12
chr19	9144571		18	8
chr19	9145252		16	13
chr19	9145297		21	20
chr19	9145709		22	21
chr19	9145752		22	19
chr19	9146535		30	25
chr19	9146554		29	23
chr19	9146944		7	7
chr19	9146977		7	7
chr19	9148614		16	16
chr19	9148619		18	15
chr19	9152525		14	14
chr19	9152550		12	12
chr19	9160211		29	25
chr19	9160295		15	7
chr19	9161135		13	12
chr19	9161180		11	9
chr19	9163221		42	35
chr19	9163269		35	11
chr19	9165844		36	36
chr19	9165875		40	37
chr19	9169825		19	13
chr19	9169897		25	14
chr19	9171250		12	4
chr19	9171255		11	7
chr19	9172567		13	10
chr19	9172578		13	12
chr19	9172807		16	16
chr19	9172810		16	15
chr19	9172919		9	8
chr19	9172939		12	10
chr19	9173236		20	15
chr19	9173296		34	32
chr19	9173725		22	21
chr19	9173735		23	23
chr19	9174178		35	34
chr19	9174187		36	35
chr19	9175909		1	1
chr19	9175916		5	5
chr19	9177223		37	15
chr19	9177293		24	20
chr19	9177743		11	11
chr19	9177784		8	6
chr19	9178315		7	6
chr19	9178390		18	17
chr19	9179033		51	41
chr19	9179044		47	42
chr19	9179530		11	11
chr19	9179548		17	17
chr19	9179817		20	17
chr19	9179892		20	13
chr19	9180341		25	21
chr19	9180386		20	13
chr19	9182003		15	12
chr19	9182024		17	16
chr19	9188015		3	2
chr19	9188061		6	5
chr19	9190534		8	7
chr19	9190543		13	13
chr19	9190607		23	22
chr19	9190695		5	3
chr19	9190930		19	19
chr19	9190941		19	19
chr19	9191506		19	17
chr19	9191540		14	11
chr19	9195026		24	23
chr19	9195037		26	25
chr19	9195901		1	1
chr19	9195963		12	3
chr19	9196606		32	31
chr19	9196681		27	24
chr19	9198210		10	5
chr19	9198286		5	1
chr19	9199262		17	13
chr19	9199272		22	18
chr19	9201545		33	22
chr19	9201599		20	17
chr19	9202968		7	7
chr19	9202997		7	6
chr19	9205244		19	12
chr19	9205289		16	12
chr19	9210923		33	28
chr19	9210939		31	28
chr19	9212177		15	15
chr19	9212185		17	16
chr19	9212220		20	18
chr19	9212240		25	23
chr19	9215513		24	12
chr19	9215580		17	13
chr19	9216834		2	2
chr19	9216875		3	3
chr19	9217831		23	18
chr19	9217856		24	24
chr19	9218757		26	15
chr19	9218796		25	13
chr19	9220309		31	21
chr19	9220385		37	21
chr19	9223508		16	10
chr19	9223576		20	13
chr19	9224442		21	15
chr19	9224484		20	10
chr19	9224956		16	16
chr19	9224974		17	15
chr19	9225641		29	21
chr19	9225676		24	24
chr19	9225821		15	13
chr19	9225855		14	10
chr19	9227324		22	14
chr19	9227400		10	10
chr19	9227618		20	19
chr19	9227664		13	9
chr19	9227963		36	36
chr19	9227965		38	37
chr19	9229028		10	7
chr19	9229096		11	9
chr19	9229203		12	11
chr19	9229295		6	6
chr19	9229303		7	6
chr19	9229394		16	13
chr19	9230644		39	25
chr19	9230669		40	36
chr19	9232005		11	11
chr19	9232046		13	12
chr19	9234144		28	17
chr19	9234197		25	16
chr19	9239721		28	22
chr19	9239737		30	29
chr19	9239830		29	25
chr19	9239900		39	37
chr19	9243406		24	11
chr19	9243498		20	18
chr19	9248320		4	3
chr19	9248353		5	4
chr19	9250136		18	10
chr19	9250154		17	12
chr19	9250739		18	17
chr19	9250771		19	12
chr19	9253221		12	4
chr19	9253300		22	14
chr19	9254809		21	17
chr19	9254850		24	23
chr19	9263025		20	11
chr19	9263077		11	10
chr19	9263803		28	25
chr19	9263868		12	10
chr19	9264457		19	16
chr19	9264462		20	11
chr19	9264940		4	4
chr19	9264960		3	2
chr19	9265008		4	4
chr19	9265021		4	4
chr19	9267320		30	18
chr19	9267389		19	17
chr19	9268745		18	13
chr19	9268775		14	13
chr19	9268918		1	1
chr19	9268954		1	1
chr19	9274664		5	5
chr19	9274698		2	2
chr19	9275026		5	4
chr19	9275033		5	5
chr19	9275410		6	5
chr19	9275440		1	1
chr19	9276404		14	14
chr19	9276428		22	16
chr19	9276922		9	9
chr19	9276936		7	7
chr19	9279969		28	19
chr19	9279995		29	24
chr19	9280107		1	1
chr19	9280185		3	3
chr19	9281741		19	17
chr19	9281757		22	18
chr19	9281823		33	16
chr19	9281893		21	13
chr19	9282456		7	6
chr19	9282497		4	4
chr19	9283797		32	32
chr19	9283800		31	30
chr19	9283814		26	25
chr19	9283823		22	21
chr19	9284950		19	19
chr19	9284998		13	6
chr19	9285621		17	15
chr19	9285642		16	10
chr19	9286244		24	20
chr19	9286270		32	30
chr19	9287319		28	28
chr19	9287346		33	33
chr19	9288806		25	24
chr19	9288864		14	12
chr19	9290116		10	8
chr19	9290182		14	11
chr19	9290440		12	1
chr19	9290473		14	11
chr19	9293213		12	9
chr19	9293262		13	13
chr19	9297464		17	17
chr19	9297466		16	16
chr19	9305947		24	23
chr19	9305964		33	31
chr19	9306433		18	13
chr19	9306500		22	18
chr19	9307369		3	3
chr19	9307383		3	3
chr19	9309167		14	11
chr19	9309195		17	16
chr19	9309236		16	15
chr19	9309276		8	8
chr19	9310021		12	7
chr19	9310092		26	22
chr19	9310310		7	5
chr19	9310321		8	8
chr19	9310816		13	11
chr19	9310837		12	12
chr19	9311622		2	2
chr19	9311661		2	1
chr19	9312702		8	6
chr19	9312714		8	7
chr19	9313007		4	0
chr19	9313091		10	9
chr19	9313212		9	9
chr19	9313270		14	13
chr19	9316484		21	18
chr19	9316490		24	18
chr19	9317912		27	18
chr19	9317981		7	7
chr19	9321909		24	11
chr19	9321953		21	20
chr19	9327301		7	7
chr19	9327363		14	11
chr19	9331286		40	37
chr19	9331298		43	42
chr19	9331452		38	38
chr19	9331460		34	32
chr19	9333260		16	15
chr19	9333277		16	16
chr19	9333763		15	15
chr19	9333772		15	12
chr19	9336303		6	5
chr19	9336327		6	4
chr19	9337858		21	18
chr19	9337872		22	18
chr19	9340564		37	33
chr19	9340567		35	32
chr19	9342813		2	2
chr19	9342827		8	8
chr19	9364338		13	11
chr19	9364375		21	18
chr19	9367619		9	8
chr19	9367646		15	12
chr19	9367731		16	14
chr19	9367796		12	6
chr19	9375248		8	6
chr19	9375298		5	4
chr19	9375706		13	12
chr19	9375717		14	14
chr19	9376104		20	16
chr19	9376174		17	17
chr19	9377318		16	13
chr19	9377381		17	14
chr19	9378903		13	7
chr19	9378969		28	21
chr19	9380341		1	1
chr19	9380372		9	8
chr19	9380849		10	10
chr19	9380857		10	10
chr19	9381550		12	10
chr19	9381597		5	5
chr19	9381675		8	8
chr19	9381680		8	7
chr19	9386139		32	32
chr19	9386176		19	15
chr19	9387419		5	5
chr19	9387471		15	14
chr19	9387525		15	11
chr19	9387552		10	8
chr19	9388139		3	2
chr19	9388166		7	5
chr19	9388624		33	31
chr19	9388643		32	29
chr19	9389030		23	23
chr19	9389049		19	19
chr19	9402002		7	6
chr19	9402054		2	2
chr19	9402816		19	19
chr19	9402861		26	15
chr19	9403520		24	24
chr19	9403529		27	26
chr19	9403843		12	9
chr19	9403860		12	11
chr19	9404956		4	2
chr19	9404992		4	4
chr19	9405665		21	15
chr19	9405671		21	17
chr19	9406462		22	21
chr19	9406467		24	20
chr19	9406866		16	15
chr19	9406876		21	18
chr19	9407613		13	10
chr19	9407663		7	5
chr19	9408274		42	40
chr19	9408284		45	41
chr19	9409387		11	10
chr19	9409395		14	12
chr19	9411721		16	15
chr19	9411743		25	22
chr19	9412713		8	6
chr19	9412789		14	14
chr19	9416669		17	16
chr19	9416671		18	16
chr19	9420954		22	19
chr19	9420960		19	17
chr19	9421315		10	5
chr19	9421379		24	13
chr19	9421461		6	6
chr19	9421474		3	3
chr19	9422374		24	20
chr19	9422388		20	16
chr19	9422520		12	9
chr19	9422540		6	4
chr19	9422942		26	25
chr19	9422944		26	25
chr19	9423201		18	15
chr19	9423227		16	12
chr19	9423555		28	25
chr19	9423563		25	22
chr19	9424647		17	16
chr19	9424676		22	19
chr19	9433303		28	15
chr19	9433357		31	19
chr19	9435217		28	28
chr19	9435222		29	28
chr19	9435347		31	30
chr19	9435360		35	35
chr19	9435818		30	18
chr19	9435859		28	17
chr19	9436202		18	12
chr19	9436267		31	29
chr19	9438708		20	14
chr19	9438770		10	10
chr19	9440324		19	5
chr19	9440386		21	9
chr19	9440852		18	18
chr19	9440885		28	24
chr19	9441033		32	27
chr19	9441042		29	29
chr19	9442901		22	18
chr19	9442951		22	21
chr19	9445658		19	16
chr19	9445665		19	17
chr19	9446609		20	16
chr19	9446611		20	17
chr19	9446933		26	20
chr19	9446979		16	12
chr19	9450071		22	16
chr19	9450091		27	12
chr19	9453655		11	10
chr19	9453676		12	11
chr19	9457619		4	4
chr19	9457642		5	4
chr19	9458073		16	15
chr19	9458091		14	14
chr19	9458403		17	16
chr19	9458406		17	16
chr19	9458516		9	8
chr19	9458559		7	3
chr19	9458607		6	6
chr19	9458615		7	7
chr19	9458931		10	6
chr19	9458948		12	11
chr19	9459225		24	21
chr19	9459239		22	18
chr19	9459519		26	18
chr19	9459589		33	32
chr19	9459617		30	28
chr19	9459680		15	12
chr19	9466201		17	9
chr19	9466234		15	12
chr19	9467875		9	8
chr19	9467889		12	8
chr19	9472610		51	51
chr19	9472615		53	45
chr19	9476333		37	30
chr19	9476372		33	22
chr19	9478269		29	15
chr19	9478295		18	18
chr19	9478306		15	15
chr19	9478339		12	11
chr19	9479170		11	9
chr19	9479194		15	11
chr19	9480436		20	18
chr19	9480492		25	24
chr19	9481318		7	7
chr19	9481386		5	5
chr19	9481679		8	7
chr19	9481699		5	5
chr19	9481708		5	5
chr19	9481749		7	7
chr19	9482825		17	14
chr19	9482857		9	8
chr19	9484775		24	18
chr19	9484799		19	18
chr19	9485286		1	0
chr19	9485296		2	1
chr19	9485601		8	7
chr19	9485637		11	10
chr19	9485815		18	12
chr19	9485889		9	5
chr19	9485964		11	9
chr19	9485991		15	13
chr19	9486508		23	11
chr19	9486571		16	5
chr19	9487609		18	17
chr19	9487651		31	23
chr19	9488278		21	8
chr19	9488289		27	8
chr19	9488701		17	15
chr19	9488767		13	12
chr19	9489218		12	6
chr19	9489280		30	7
chr19	9490582		28	27
chr19	9490589		30	28
chr19	9492608		15	12
chr19	9492632		19	13
chr19	9492740		19	16
chr19	9492776		14	12
chr19	9493719		7	3
chr19	9493773		11	6
chr19	9493819		18	13
chr19	9493841		20	3
chr19	9496322		24	16
chr19	9496383		26	25
chr19	9496566		25	23
chr19	9496580		24	21
chr19	9496863		29	26
chr19	9496874		28	25
chr19	9497323		27	26
chr19	9497334		26	23
chr19	9500432		27	21
chr19	9500470		33	27
chr19	9502137		32	26
chr19	9502172		19	19
chr19	9503004		1	1
chr19	9503018		1	0
chr19	9503423		11	9
chr19	9503482		18	17
chr19	9504440		8	6
chr19	9504470		9	8
chr19	9505526		14	7
chr19	9505581		15	13
chr19	9505819		1	1
chr19	9505871		1	1
chr19	9510628		28	26
chr19	9510681		36	30
chr19	9510706		36	29
chr19	9510764		43	41
chr19	9510811		26	24
chr19	9510837		16	16
chr19	9512086		28	16
chr19	9512093		26	17
chr19	9514314		29	23
chr19	9514352		40	18
chr19	9514685		34	26
chr19	9514693		36	23
chr19	9515022		25	8
chr19	9515048		27	6
chr19	9515468		20	19
chr19	9515494		13	5
chr19	9515831		2	0
chr19	9515877		4	0
chr19	9515922		6	3
chr19	9515931		7	6
chr19	9524406		13	10
chr19	9524441		21	18
chr19	9524706		23	19
chr19	9524708		22	19
chr19	9528023		18	18
chr19	9528031		14	14
chr19	9530801		6	6
chr19	9530891		17	14
chr19	9531715		4	4
chr19	9531768		4	3
chr19	9545648		8	5
chr19	9545675		3	3
chr19	9546504		7	6
chr19	9546534		8	8
chr19	9546662		16	16
chr19	9546678		14	14
chr19	9546873		24	24
chr19	9546883		26	25
chr19	9547113		25	18
chr19	9547199		6	3
chr19	9547527		40	21
chr19	9547554		39	33
chr19	9548063		29	25
chr19	9548066		28	25
chr19	9548322		7	7
chr19	9548335		8	8
chr19	9548410		20	18
chr19	9548479		21	20
chr19	9549005		13	12
chr19	9549011		10	10
chr19	9550117		3	3
chr19	9550123		3	3
chr19	9551108		2	2
chr19	9551111		2	2
chr19	9552533		3	3
chr19	9552589		7	3
chr19	9552815		1	1
chr19	9552822		1	1
chr19	9553525		4	2
chr19	9553555		6	6
chr19	9554002		11	10
chr19	9554069		2	1
chr19	9554568		2	2
chr19	9554574		2	2
chr19	9555503		4	4
chr19	9555517		3	3
chr19	9555847		3	3
chr19	9555883		8	8
chr19	9556116		9	9
chr19	9556136		12	12
chr19	9556438		8	7
chr19	9556472		6	6
chr19	9557270		17	14
chr19	9557276		16	11
chr19	9557607		1	1
chr19	9557613		1	1
chr19	9558822		11	11
chr19	9558886		4	3
chr19	9559832		21	10
chr19	9559900		30	10
chr19	9561522		17	8
chr19	9561576		12	10
chr19	9563428		15	13
chr19	9563433		14	13
chr19	9563511		10	6
chr19	9563558		11	10
chr19	9564705		11	11
chr19	9564757		5	5
chr19	9566617		31	27
chr19	9566624		26	21
chr19	9568439		19	17
chr19	9568500		16	15
chr19	9569812		9	9
chr19	9569874		10	8
chr19	9574126		27	24
chr19	9574181		28	3
chr19	9577322		11	7
chr19	9577387		18	17
chr19	9584450		2	2
chr19	9584500		5	5
chr19	9597850		4	2
chr19	9597861		7	4
chr19	9603803		16	10
chr19	9603816		19	13
chr19	9609238		41	34
chr19	9609291		40	33
chr19	9609515		5	5
chr19	9609590		2	1
chr19	9610706		40	38
chr19	9610718		40	33
chr19	9621506		33	31
chr19	9621538		31	16
chr19	9624427		20	20
chr19	9624493		14	12
chr19	9624608		17	16
chr19	9624657		20	11
chr19	9625023		8	1
chr19	9625055		4	1
chr19	9626409		5	4
chr19	9626452		6	6
chr19	9626624		8	8
chr19	9626645		7	5
chr19	9627938		20	18
chr19	9627962		21	18
chr19	9632101		41	33
chr19	9632118		32	25
chr19	9634933		46	45
chr19	9634956		48	40
chr19	9639108		32	19
chr19	9639140		39	27
chr19	9640347		12	12
chr19	9640375		20	19
chr19	9641192		23	20
chr19	9641194		22	20
chr19	9641416		15	10
chr19	9641475		3	3
chr19	9649843		28	28
chr19	9649846		31	31
chr19	9650101		14	12
chr19	9650173		14	3
chr19	9651302		22	20
chr19	9651331		18	16
chr19	9652741		27	11
chr19	9652761		32	18
chr19	9653619		6	5
chr19	9653667		7	6
chr19	9654126		32	13
chr19	9654177		30	28
chr19	9657221		3	3
chr19	9657295		8	6
chr19	9657403		5	5
chr19	9657409		6	5
chr19	9658701		52	38
chr19	9658788		4	3
chr19	9660315		24	17
chr19	9660374		19	10
chr19	9660473		11	10
chr19	9660487		10	9
chr19	9660717		14	13
chr19	9660756		10	10
chr19	9660924		13	12
chr19	9660994		20	17
chr19	9661826		13	13
chr19	9661891		7	4
chr19	9662186		5	4
chr19	9662197		6	6
chr19	9662305		4	2
chr19	9662345		11	10
chr19	9662762		2	2
chr19	9662782		5	2
chr19	9662853		12	8
chr19	9662895		8	8
chr19	9668363		3	3
chr19	9668399		5	5
chr19	9668542		6	5
chr19	9668572		10	8
chr19	9671816		7	3
chr19	9671868		11	6
chr19	9672725		26	24
chr19	9672765		37	33
chr19	9673325		1	1
chr19	9673333		1	1
chr19	9674445		5	4
chr19	9674497		8	6
chr19	9677914		12	12
chr19	9677959		24	14
chr19	9682518		32	14
chr19	9682559		30	25
chr19	9683566		23	17
chr19	9683584		20	15
chr19	9684919		7	5
chr19	9684977		15	3
chr19	9688906		36	32
chr19	9688911		36	31
chr19	9689737		9	3
chr19	9689799		2	2
chr19	9689806		2	2
chr19	9689857		18	15
chr19	9690028		4	4
chr19	9690038		4	3
chr19	9691045		13	11
chr19	9691091		5	2
chr19	9692943		50	32
chr19	9692949		51	43
chr19	9693404		46	35
chr19	9693489		27	18
chr19	9693611		24	23
chr19	9693629		29	28
chr19	9693815		24	19
chr19	9693833		26	25
chr19	9694319		13	11
chr19	9694326		11	11
chr19	9695242		17	10
chr19	9695291		16	11
chr19	9695411		13	13
chr19	9695414		11	11
chr19	9700134		36	31
chr19	9700178		22	19
chr19	9700816		26	23
chr19	9700899		24	20
chr19	9701215		18	13
chr19	9701242		17	15
chr19	9701363		16	15
chr19	9701370		17	15
chr19	9701434		19	18
chr19	9701438		18	16
chr19	9701619		21	17
chr19	9701631		12	9
chr19	9702314		13	5
chr19	9702339		12	7
chr19	9702687		22	19
chr19	9702699		23	23
chr19	9702939		23	11
chr19	9702987		24	22
chr19	9703106		14	10
chr19	9703195		23	20
chr19	9703988		17	16
chr19	9703991		18	18
chr19	9704046		14	13
chr19	9704049		15	12
chr19	9704113		23	13
chr19	9704194		27	19
chr19	9705083		26	25
chr19	9705096		23	19
chr19	9705154		25	21
chr19	9705162		24	23
chr19	9706021		20	17
chr19	9706071		18	18
chr19	9706122		13	12
chr19	9706131		12	12
chr19	9706413		15	12
chr19	9706460		13	11
chr19	9706913		16	12
chr19	9706975		11	11
chr19	9707121		33	27
chr19	9707181		32	24
chr19	9707359		23	17
chr19	9707364		21	18
chr19	9707426		13	9
chr19	9707480		19	13
chr19	9711501		13	9
chr19	9711504		14	10
chr19	9712003		3	2
chr19	9712049		1	1
chr19	9715313		1	0
chr19	9715397		10	7
chr19	9715417		11	4
chr19	9715474		11	5
chr19	9717484		1	0
chr19	9717495		1	1
chr19	9717663		1	1
chr19	9717696		3	3
chr19	9718143		10	10
chr19	9718145		10	9
chr19	9718202		8	7
chr19	9718292		7	6
chr19	9718320		10	10
chr19	9718322		10	8
chr19	9721262		24	21
chr19	9721266		23	22
chr19	9721442		37	23
chr19	9721464		32	26
chr19	9721678		35	25
chr19	9721689		35	27
chr19	9722703		33	23
chr19	9722756		36	13
chr19	9723225		17	13
chr19	9723284		14	6
chr19	9724084		20	19
chr19	9724091		19	17
chr19	9725819		27	27
chr19	9725830		25	21
chr19	9726111		30	27
chr19	9726194		23	19
chr19	9727682		16	10
chr19	9727689		15	5
chr19	9727827		22	21
chr19	9727842		14	9
chr19	9728061		18	14
chr19	9728071		17	17
chr19	9731412		29	17
chr19	9731463		25	22
chr19	9732867		7	5
chr19	9732899		5	2
chr19	9733023		8	7
chr19	9733053		13	8
chr19	9733227		10	10
chr19	9733277		11	7
chr19	9735033		35	25
chr19	9735074		50	12
chr19	9735935		27	20
chr19	9735982		23	17
chr19	9740358		31	21
chr19	9740386		30	25
chr19	9741727		27	20
chr19	9741738		27	15
chr19	9744226		20	16
chr19	9744232		19	17
chr19	9745736		8	5
chr19	9745767		12	12
chr19	9745812		20	19
chr19	9745889		17	6
chr19	9746418		7	7
chr19	9746428		7	7
chr19	9746960		24	20
chr19	9746977		24	17
chr19	9747802		9	7
chr19	9747894		7	1
chr19	9748117		13	11
chr19	9748139		12	10
chr19	9749689		17	10
chr19	9749699		17	12
chr19	9751025		6	6
chr19	9751084		4	3
chr19	9751126		8	6
chr19	9751178		15	15
chr19	9751367		16	14
chr19	9751397		12	11
chr19	9755752		1	1
chr19	9755784		5	4
chr19	9758439		10	6
chr19	9758487		16	6
chr19	9759401		1	1
chr19	9759432		5	3
chr19	9762228		27	20
chr19	9762292		38	14
chr19	9765905		9	2
chr19	9765928		9	5
chr19	9769061		26	26
chr19	9769068		27	26
chr19	9769116		26	24
chr19	9769175		21	18
chr19	9769515		15	15
chr19	9769544		11	11
chr19	9769904		13	13
chr19	9769929		6	4
chr19	9770309		2	2
chr19	9770355		14	5
chr19	9771150		14	12
chr19	9771190		28	27
chr19	9776231		19	17
chr19	9776242		18	14
chr19	9777520		29	29
chr19	9777535		34	31
chr19	9780539		47	29
chr19	9780564		36	27
chr19	9781365		40	36
chr19	9781395		36	36
chr19	9781410		31	31
chr19	9781426		32	31
chr19	9783645		15	13
chr19	9783696		12	6
chr19	9784913		27	25
chr19	9784936		31	19
chr19	9787238		2	2
chr19	9787299		11	3
chr19	9789446		9	9
chr19	9789479		2	2
chr19	9792150		8	6
chr19	9792179		4	4
chr19	9794701		2	0
chr19	9794746		4	3
chr19	9794908		13	11
chr19	9794982		17	10
chr19	9795269		8	7
chr19	9795273		8	7
chr19	9797830		17	15
chr19	9797841		18	18
chr19	9799406		11	8
chr19	9799468		19	18
chr19	9803327		7	7
chr19	9803358		16	15
chr19	9807643		9	8
chr19	9807661		9	8
chr19	9809009		40	30
chr19	9809094		37	14
chr19	9810142		21	20
chr19	9810145		24	22
chr19	9810458		18	17
chr19	9810479		13	13
chr19	9810665		18	8
chr19	9810700		18	11
chr19	9813622		23	21
chr19	9813666		29	28
chr19	9818405		12	11
chr19	9818418		10	9
chr19	9819963		7	7
chr19	9819996		9	7
chr19	9820465		32	32
chr19	9820474		28	25
chr19	9820777		28	27
chr19	9820794		25	22
chr19	9823027		35	31
chr19	9823049		41	40
chr19	9824908		14	13
chr19	9824972		17	16
chr19	9825523		15	12
chr19	9825557		20	16
chr19	9827104		18	15
chr19	9827150		12	11
chr19	9827423		10	8
chr19	9827435		12	10
chr19	9831118		5	3
chr19	9831186		13	12
chr19	9831536		9	8
chr19	9831544		10	9
chr19	9834120		4	3
chr19	9834154		4	4
chr19	9835017		7	6
chr19	9835080		8	8
chr19	9838946		29	19
chr19	9838961		29	22
chr19	9846376		40	38
chr19	9846389		40	38
chr19	9847408		29	23
chr19	9847485		32	29
chr19	9848367		19	14
chr19	9848375		16	7
chr19	9849304		6	5
chr19	9849335		7	7
chr19	9849945		13	2
chr19	9849983		21	12
chr19	9851557		24	20
chr19	9851581		27	22
chr19	9851662		34	31
chr19	9851700		23	21
chr19	9851821		41	39
chr19	9851835		38	29
chr19	9853242		19	19
chr19	9853299		29	24
chr19	9853726		13	13
chr19	9853798		23	23
chr19	9853918		36	32
chr19	9853969		57	53
chr19	9855369		33	27
chr19	9855391		29	25
chr19	9861243		4	4
chr19	9861274		19	18
chr19	9863629		12	12
chr19	9863699		16	10
chr19	9864728		23	22
chr19	9864798		25	21
chr19	9865338		38	37
chr19	9865346		37	32
chr19	9867507		10	8
chr19	9867566		9	9
chr19	9868808		51	50
chr19	9868843		64	62
chr19	9869620		29	29
chr19	9869660		19	14
chr19	9869703		17	16
chr19	9869715		18	12
chr19	9870127		7	6
chr19	9870192		17	14
chr19	9871314		34	34
chr19	9871352		21	21
chr19	9871735		37	35
chr19	9871739		40	38
chr19	9872118		11	11
chr19	9872167		12	8
chr19	9872744		18	17
chr19	9872756		17	17
chr19	9873720		11	11
chr19	9873772		20	20
chr19	9873903		21	19
chr19	9873931		21	20
chr19	9874008		21	21
chr19	9874058		19	19
chr19	9874301		16	14
chr19	9874307		18	17
chr19	9875132		22	18
chr19	9875147		16	16
chr19	9876953		15	13
chr19	9876959		14	13
chr19	9877230		17	17
chr19	9877274		15	13
chr19	9877363		10	8
chr19	9877375		11	11
chr19	9877672		10	9
chr19	9877699		10	10
chr19	9877723		11	9
chr19	9877783		16	16
chr19	9878412		20	18
chr19	9878418		17	16
chr19	9878551		12	11
chr19	9878596		9	9
chr19	9878789		7	6
chr19	9878795		7	7
chr19	9879112		10	9
chr19	9879194		25	22
chr19	9880306		11	10
chr19	9880374		20	19
chr19	9880724		34	33
chr19	9880750		28	25
chr19	9881413		36	33
chr19	9881426		37	32
chr19	9883345		14	14
chr19	9883376		14	12
chr19	9883575		14	14
chr19	9883579		14	14
chr19	9884341		19	17
chr19	9884389		21	21
chr19	9885736		7	5
chr19	9885745		10	9
chr19	9885825		17	16
chr19	9885885		24	23
chr19	9886811		11	5
chr19	9886849		17	3
chr19	9887052		22	13
chr19	9887064		21	12
